timestamp,left_cmd,right_cmd,left_out,right_out
0.0,0.0,0.0,0.0,0.0
0.012066364288330078,0.0,0.0,0.0,0.0
0.0320439338684082,0.0,0.0,0.0,0.0
0.052040815353393555,0.0,0.0,0.0,0.0
0.0720517635345459,0.0,0.0,0.0,0.0
0.09203886985778809,0.0,0.0,0.0,0.0
0.11203932762145996,0.0,0.0,0.0,0.0
0.13205194473266602,0.0,0.0,0.0,0.0
0.15204834938049316,0.0,0.0,0.0,0.0
0.1720428466796875,0.0,0.0,0.0,0.0
0.19205117225646973,0.0,0.0,0.0,0.0
0.2120370864868164,0.0,0.0,0.0,0.0
0.23200535774230957,0.0,0.0,0.0,0.0
0.2519669532775879,0.0,0.0,0.0,0.0
0.2719707489013672,0.0,0.0,0.0,0.0
0.291978120803833,0.0,0.0,0.0,0.0
0.31198644638061523,0.0,0.0,0.0,0.0
0.3320481777191162,0.0,0.0,0.0,0.0
0.3519730567932129,0.0,0.0,0.0,0.0
0.37196850776672363,0.0,0.0,0.0,0.0
0.39201807975769043,0.0,0.0,0.0,0.0
0.41200685501098633,0.0,0.0,0.0,0.0
0.43197035789489746,0.0,0.0,0.0,0.0
0.45198655128479004,0.0,0.0,0.0,0.0
0.47197961807250977,0.0,0.0,0.0,0.0
0.4920222759246826,0.0,0.0,0.0,0.0
0.5119922161102295,0.0,0.0,0.0,0.0
0.5320072174072266,0.0,0.0,0.0,0.0
0.5519845485687256,0.0,0.0,0.0,0.0
0.5722248554229736,0.0,0.0,0.0,0.0
0.591843843460083,0.0,0.0,0.0,0.0
0.6120219230651855,0.0,0.0,0.0,0.0
0.6320536136627197,0.0,0.0,0.0,0.0
0.6520392894744873,0.0,0.0,0.0,0.0
0.6720461845397949,0.0,0.0,0.0,0.0
0.6920478343963623,0.0,0.0,0.0,0.0
0.7119476795196533,0.0,0.0,0.0,0.0
0.7320387363433838,0.0,0.0,0.0,0.0
0.7520298957824707,0.0,0.0,0.0,0.0
0.7719790935516357,0.0,0.0,0.0,0.0
0.7919971942901611,0.0,0.0,0.0,0.0
0.8119473457336426,0.0,0.0,0.0,0.0
0.8319659233093262,0.0,0.0,0.0,0.0
0.8519613742828369,0.0,0.0,0.0,0.0
0.8719742298126221,0.0,0.0,0.0,0.0
0.8919792175292969,0.0,0.0,0.0,0.0
0.9119663238525391,0.0,0.0,0.0,0.0
0.9319610595703125,0.0,0.0,0.0,0.0
0.9519610404968262,0.0,0.0,0.0,0.0
0.971954345703125,0.0,0.0,0.0,0.0
0.992011308670044,0.0,0.0,0.0,0.0
1.0119624137878418,0.0,0.0,0.0,0.0
1.031980037689209,0.0,0.0,0.0,0.0
1.0519614219665527,0.0,0.0,0.0,0.0
1.0719630718231201,0.0,0.0,0.0,0.0
1.0919749736785889,0.0,0.0,0.0,0.0
1.111962080001831,0.0,0.0,0.0,0.0
1.1319735050201416,0.0,0.0,0.0,0.0
1.151968002319336,0.0,0.0,0.0,0.0
1.1719748973846436,0.0,0.0,0.0,0.0
1.1919541358947754,0.0,0.0,0.0,0.0
1.2119669914245605,0.0,0.0,0.0,0.0
1.2319793701171875,0.0,0.0,0.0,0.0
1.2519497871398926,0.0,0.0,0.0,0.0
1.2719519138336182,0.0,0.0,0.0,0.0
1.291956901550293,0.0,0.0,0.0,0.0
1.3119635581970215,0.0,0.0,0.0,0.0
1.3319592475891113,0.0,0.0,0.0,0.0
1.3519599437713623,0.0,0.0,0.0,0.0
1.3719606399536133,0.0,0.0,0.0,0.0
1.3919661045074463,0.0,0.0,0.0,0.0
1.4119892120361328,0.0,0.0,0.0,0.0
1.4319546222686768,0.0,0.0,0.0,0.0
1.451969861984253,0.0,0.0,0.0,0.0
1.4719550609588623,0.0,0.0,0.0,0.0
1.4919726848602295,0.0,0.0,0.0,0.0
1.5119197368621826,0.0,0.0,0.0,0.0
1.531984806060791,0.0,0.0,0.0,0.0
1.5519540309906006,0.0,0.0,0.0,0.0
1.5719552040100098,0.0,0.0,0.0,0.0
1.5919709205627441,0.0,0.0,0.0,0.0
1.6119678020477295,0.0,0.0,0.0,0.0
1.6317875385284424,0.0,0.0,0.0,0.0
1.651892900466919,1.0,0.21763934439859528,0.02707275755964264,0.020053894488624182
1.671945333480835,1.0,0.040285888701810116,0.02707275755964264,0.015040420866468134
1.691946268081665,1.0,-0.19439305453291145,0.028075452284073855,0.009024252519880881
1.71195650100708,1.0,-0.30242871018589756,0.028075452284073855,0.004010778897724836
1.7320952415466309,1.0,-0.335662661299072,0.028075452284073855,0.003008084173293627
1.752058744430542,1.0,-0.3640284466628973,0.02707275755964264,-0.001002694724431209
1.7719571590423584,1.0,-0.3640284466628973,0.02707275755964264,-0.0050134736221560455
1.7919161319732666,1.0,-0.35975267188817484,0.029078147008505063,-0.007018863071018464
1.8120460510253906,1.0,-0.3264948182072118,0.028075452284073855,-0.006016168346587254
1.8320591449737549,1.0,-0.2486140036448672,0.02707275755964264,-0.007018863071018464
1.851940631866455,1.0,-0.1477456246962118,0.028075452284073855,-0.006016168346587254
1.8719465732574463,1.0,-0.005313843611326359,0.02707275755964264,-0.0050134736221560455
1.891951084136963,1.0,0.6212593686590256,0.02707275755964264,-0.002005389448862418
1.9119219779968262,0.8255256712436676,0.8255256712436676,0.02707275755964264,0.006016168346587254
1.9319639205932617,0.8255256712436676,0.8255256712436676,0.026070062835211436,0.013035031417605718
1.9519476890563965,0.8255256712436676,0.8255256712436676,0.025067368110780225,0.015040420866468134
1.971951961517334,0.8255256712436676,0.8255256712436676,0.024064673386349017,0.018048505039761763
1.991945505142212,0.8461658656597137,0.8461658656597137,0.02306197866191781,0.020053894488624182
2.0120480060577393,0.8461658656597137,0.8461658656597137,0.024064673386349017,0.022059283937486598
2.0319623947143555,0.8461658656597137,0.8461658656597137,0.024064673386349017,0.024064673386349017
2.0519464015960693,0.8668060600757599,0.8668060600757599,0.025067368110780225,0.02306197866191781
2.072035551071167,0.8668060600757599,0.8668060600757599,0.025067368110780225,0.024064673386349017
2.0919439792633057,0.8461658656597137,0.8461658656597137,0.024064673386349017,0.024064673386349017
2.111956834793091,0.8472657022066414,0.8863464179448783,0.024064673386349017,0.024064673386349017
2.13196063041687,0.3489946918127016,1.0,0.024064673386349017,0.025067368110780225
2.151945114135742,-0.027928208294829573,1.0,0.018048505039761763,0.025067368110780225
2.171959161758423,-0.2320945697737476,1.0,0.010026947244312091,0.02707275755964264
2.1919641494750977,-0.32636412793961367,1.0,0.003008084173293627,0.02707275755964264
2.211940288543701,-0.37833499523093894,1.0,-0.002005389448862418,0.02707275755964264
2.2319531440734863,-0.3856271251820723,1.0,-0.006016168346587254,0.028075452284073855
2.251957893371582,-0.37462362876741484,1.0,-0.008021557795449672,0.028075452284073855
2.271962881088257,-0.24412422946352177,1.0,-0.009024252519880881,0.02707275755964264
2.291940927505493,1.0,1.0,-0.006016168346587254,0.028075452284073855
2.311941623687744,1.0,1.0,0.008021557795449672,0.028075452284073855
2.3319623470306396,1.0,1.0,0.019051199764192974,0.028075452284073855
2.351964235305786,1.0,1.0,0.022059283937486598,0.028075452284073855
2.371938467025757,1.0,1.0,0.02306197866191781,0.02707275755964264
2.391927719116211,1.0,1.0,0.024064673386349017,0.02707275755964264
2.41194486618042,1.0,1.0,0.024064673386349017,0.028075452284073855
2.431942939758301,1.0,1.0,0.026070062835211436,0.028075452284073855
2.4519364833831787,1.0,1.0,0.026070062835211436,0.028075452284073855
2.471937894821167,1.0,1.0,0.02707275755964264,0.02707275755964264
2.491960287094116,1.0,1.0,0.028075452284073855,0.028075452284073855
2.511932373046875,1.0,1.0,0.02707275755964264,0.029078147008505063
2.5319180488586426,1.0,1.0,0.028075452284073855,0.028075452284073855
2.5519654750823975,1.0,1.0,0.02707275755964264,0.028075452284073855
2.571953535079956,1.0,1.0,0.028075452284073855,0.028075452284073855
2.591953754425049,1.0,1.0,0.02707275755964264,0.028075452284073855
2.6119344234466553,1.0,1.0,0.028075452284073855,0.029078147008505063
2.6320414543151855,1.0,1.0,0.028075452284073855,0.028075452284073855
2.6520283222198486,1.0,1.0,0.02707275755964264,0.028075452284073855
2.6720192432403564,1.0,1.0,0.02707275755964264,0.028075452284073855
2.6920711994171143,1.0,1.0,0.028075452284073855,0.028075452284073855
2.7120444774627686,1.0,1.0,0.028075452284073855,0.029078147008505063
2.731943130493164,1.0,1.0,0.028075452284073855,0.028075452284073855
2.751953601837158,1.0,1.0,0.02707275755964264,0.028075452284073855
2.7719547748565674,1.0,1.0,0.028075452284073855,0.029078147008505063
2.7919459342956543,1.0,1.0,0.02707275755964264,0.028075452284073855
2.811938762664795,1.0,1.0,0.028075452284073855,0.028075452284073855
2.831953525543213,1.0,1.0,0.02707275755964264,0.028075452284073855
2.852034330368042,1.0,1.0,0.028075452284073855,0.028075452284073855
2.871950626373291,1.0,1.0,0.02707275755964264,0.028075452284073855
2.8919639587402344,1.0,1.0,0.028075452284073855,0.028075452284073855
2.9119315147399902,1.0,1.0,0.02707275755964264,0.028075452284073855
2.931950092315674,1.0,1.0,0.02707275755964264,0.028075452284073855
2.9519433975219727,1.0,1.0,0.028075452284073855,0.029078147008505063
2.971923828125,1.0,1.0,0.028075452284073855,0.028075452284073855
2.9919371604919434,1.0,1.0,0.028075452284073855,0.028075452284073855
3.0119380950927734,1.0,1.0,0.028075452284073855,0.029078147008505063
3.031996011734009,1.0,1.0,0.028075452284073855,0.028075452284073855
3.0521039962768555,1.0,1.0,0.026070062835211436,0.026070062835211436
3.0719330310821533,1.0,1.0,0.029078147008505063,0.030080841732936268
3.0919435024261475,1.0,1.0,0.02707275755964264,0.028075452284073855
3.1119186878204346,1.0,1.0,0.028075452284073855,0.028075452284073855
3.1319286823272705,1.0,1.0,0.028075452284073855,0.029078147008505063
3.1520421504974365,1.0,1.0,0.02707275755964264,0.028075452284073855
3.172055959701538,1.0,1.0,0.028075452284073855,0.028075452284073855
3.1920511722564697,1.0,1.0,0.02707275755964264,0.028075452284073855
3.2120301723480225,1.0,1.0,0.028075452284073855,0.028075452284073855
3.232053518295288,1.0,1.0,0.02707275755964264,0.028075452284073855
3.2520368099212646,1.0,1.0,0.028075452284073855,0.028075452284073855
3.272019863128662,1.0,1.0,0.028075452284073855,0.028075452284073855
3.291987419128418,1.0,1.0,0.02707275755964264,0.028075452284073855
3.3119306564331055,1.0,1.0,0.029078147008505063,0.029078147008505063
3.3319361209869385,1.0,1.0,0.028075452284073855,0.02707275755964264
3.352027416229248,1.0,1.0,0.02707275755964264,0.029078147008505063
3.3719475269317627,1.0,1.0,0.028075452284073855,0.028075452284073855
3.39206862449646,1.0,1.0,0.028075452284073855,0.028075452284073855
3.4119462966918945,1.0,1.0,0.02707275755964264,0.029078147008505063
3.4320316314697266,1.0,1.0,0.028075452284073855,0.029078147008505063
3.451953411102295,1.0,1.0,0.028075452284073855,0.028075452284073855
3.4720351696014404,1.0,1.0,0.028075452284073855,0.029078147008505063
3.491976261138916,1.0,1.0,0.028075452284073855,0.028075452284073855
3.511943817138672,1.0,1.0,0.02707275755964264,0.02707275755964264
3.531935691833496,1.0,1.0,0.02707275755964264,0.02707275755964264
3.5519580841064453,1.0,1.0,0.02707275755964264,0.028075452284073855
3.5719571113586426,1.0,1.0,0.02707275755964264,0.028075452284073855
3.5919547080993652,1.0,1.0,0.028075452284073855,0.028075452284073855
3.611940622329712,1.0,1.0,0.028075452284073855,0.029078147008505063
3.631988525390625,1.0,1.0,0.028075452284073855,0.029078147008505063
3.652052879333496,1.0,1.0,0.028075452284073855,0.02707275755964264
3.6719441413879395,1.0,1.0,0.028075452284073855,0.028075452284073855
3.691938877105713,1.0,1.0,0.028075452284073855,0.028075452284073855
3.7119593620300293,1.0,1.0,0.02707275755964264,0.02707275755964264
3.7319653034210205,1.0,1.0,0.02707275755964264,0.028075452284073855
3.7519493103027344,1.0,1.0,0.02707275755964264,0.029078147008505063
3.7719719409942627,1.0,1.0,0.028075452284073855,0.028075452284073855
3.7919301986694336,1.0,1.0,0.02707275755964264,0.029078147008505063
3.811922311782837,1.0,1.0,0.029078147008505063,0.028075452284073855
3.83193302154541,1.0,1.0,0.02707275755964264,0.028075452284073855
3.8519339561462402,1.0,1.0,0.028075452284073855,0.02707275755964264
3.871934413909912,1.0,1.0,0.02707275755964264,0.02707275755964264
3.891989231109619,1.0,1.0,0.028075452284073855,0.028075452284073855
3.9119606018066406,1.0,1.0,0.02707275755964264,0.028075452284073855
3.932074546813965,1.0,1.0,0.028075452284073855,0.029078147008505063
3.9519402980804443,1.0,1.0,0.028075452284073855,0.028075452284073855
3.9719724655151367,1.0,1.0,0.028075452284073855,0.029078147008505063
3.9920737743377686,1.0,1.0,0.02707275755964264,0.028075452284073855
4.011974334716797,1.0,1.0,0.028075452284073855,0.02707275755964264
4.03194522857666,1.0,1.0,0.028075452284073855,0.028075452284073855
4.051945924758911,1.0,1.0,0.028075452284073855,0.028075452284073855
4.071985960006714,1.0,1.0,0.028075452284073855,0.029078147008505063
4.091943025588989,1.0,1.0,0.02707275755964264,0.028075452284073855
4.111956357955933,1.0,1.0,0.028075452284073855,0.029078147008505063
4.131951332092285,1.0,1.0,0.02707275755964264,0.028075452284073855
4.151930093765259,1.0,0.9972450576683463,0.028075452284073855,0.02707275755964264
4.171940803527832,1.0,1.0,0.02707275755964264,0.029078147008505063
4.191980361938477,1.0,1.0,0.028075452284073855,0.028075452284073855
4.21195387840271,1.0,1.0,0.028075452284073855,0.028075452284073855
4.2319655418396,1.0,1.0,0.02707275755964264,0.028075452284073855
4.2520012855529785,1.0,1.0,0.028075452284073855,0.028075452284073855
4.271947383880615,1.0,1.0,0.028075452284073855,0.029078147008505063
4.291961193084717,1.0,1.0,0.02707275755964264,0.02707275755964264
4.311960935592651,1.0,1.0,0.028075452284073855,0.028075452284073855
4.33196496963501,1.0,1.0,0.02707275755964264,0.028075452284073855
4.351922273635864,1.0,1.0,0.028075452284073855,0.029078147008505063
4.371955156326294,1.0,1.0,0.028075452284073855,0.028075452284073855
4.391949653625488,1.0,1.0,0.028075452284073855,0.028075452284073855
4.41194748878479,0.9641879069952183,1.0,0.028075452284073855,0.028075452284073855
4.431957006454468,0.6572597350444002,1.0,0.028075452284073855,0.028075452284073855
4.451962947845459,0.4031768688898464,1.0,0.024064673386349017,0.029078147008505063
4.471949815750122,0.26737061059617656,1.0,0.019051199764192974,0.028075452284073855
4.4919373989105225,0.18350621345448276,1.0,0.014037726142036928,0.028075452284073855
4.511962175369263,0.06683668743006403,1.0,0.012032336693174508,0.028075452284073855
4.531867504119873,-0.00866135312483633,1.0,0.007018863071018464,0.028075452284073855
4.551976203918457,0.0012401193192239442,1.0,0.006016168346587254,0.028075452284073855
4.571944236755371,0.0012401193192239442,1.0,0.0050134736221560455,0.029078147008505063
4.591945171356201,0.0012401193192239442,1.0,0.004010778897724836,0.028075452284073855
4.611951112747192,0.0012401193192239442,1.0,0.004010778897724836,0.028075452284073855
4.6319568157196045,0.0012401193192239442,1.0,0.004010778897724836,0.028075452284073855
4.652016878128052,0.006118318001702055,1.0,0.004010778897724836,0.028075452284073855
4.672002553939819,0.006118318001702055,1.0,0.003008084173293627,0.028075452284073855
4.6920905113220215,0.010949095561217537,1.0,0.004010778897724836,0.028075452284073855
4.711944103240967,0.1297066064962524,1.0,0.003008084173293627,0.02707275755964264
4.731957912445068,0.8552083215017621,1.0,0.004010778897724836,0.02707275755964264
4.752058506011963,1.0,1.0,0.006016168346587254,0.02707275755964264
4.771958112716675,1.0,1.0,0.013035031417605718,0.028075452284073855
4.7919511795043945,1.0,1.0,0.018048505039761763,0.029078147008505063
4.812039136886597,1.0,1.0,0.022059283937486598,0.028075452284073855
4.831932306289673,1.0,1.0,0.022059283937486598,0.028075452284073855
4.852064847946167,1.0,1.0,0.024064673386349017,0.02707275755964264
4.872080087661743,1.0,1.0,0.024064673386349017,0.02707275755964264
4.8919782638549805,1.0,1.0,0.026070062835211436,0.028075452284073855
4.9120306968688965,1.0,1.0,0.026070062835211436,0.028075452284073855
4.932032585144043,1.0,1.0,0.02707275755964264,0.028075452284073855
4.952035903930664,1.0,1.0,0.028075452284073855,0.028075452284073855
4.972019910812378,1.0,1.0,0.02707275755964264,0.028075452284073855
4.991943836212158,1.0,1.0,0.02707275755964264,0.029078147008505063
5.011978626251221,1.0,0.9709487890754545,0.028075452284073855,0.028075452284073855
5.031943321228027,1.0,0.7550697079695388,0.02707275755964264,0.028075452284073855
5.05194878578186,1.0,0.654387280539341,0.028075452284073855,0.026070062835211436
5.072028636932373,1.0,0.6449507496987373,0.02707275755964264,0.02306197866191781
5.091929197311401,1.0,0.6546206375525747,0.028075452284073855,0.022059283937486598
5.11206316947937,1.0,0.6656629007948188,0.028075452284073855,0.02105658921305539
5.132177114486694,1.0,0.6740010162963239,0.028075452284073855,0.020053894488624182
5.151957035064697,1.0,0.7317638246879125,0.028075452284073855,0.02105658921305539
5.17195987701416,1.0,0.8856677483871997,0.028075452284073855,0.022059283937486598
5.191959381103516,1.0,0.9985765717241483,0.02707275755964264,0.02306197866191781
5.211941242218018,1.0,1.0,0.02707275755964264,0.024064673386349017
5.232064247131348,1.0,1.0,0.02707275755964264,0.025067368110780225
5.25197434425354,1.0,1.0,0.02707275755964264,0.025067368110780225
5.27203369140625,1.0,1.0,0.02707275755964264,0.028075452284073855
5.291974306106567,1.0,1.0,0.028075452284073855,0.02707275755964264
5.311942100524902,1.0,1.0,0.028075452284073855,0.028075452284073855
5.3319432735443115,1.0,1.0,0.02707275755964264,0.02707275755964264
5.351970911026001,1.0,1.0,0.02707275755964264,0.028075452284073855
5.371943712234497,1.0,1.0,0.028075452284073855,0.028075452284073855
5.391955852508545,1.0,1.0,0.028075452284073855,0.028075452284073855
5.411963939666748,1.0,1.0,0.02707275755964264,0.028075452284073855
5.43194842338562,1.0,1.0,0.029078147008505063,0.028075452284073855
5.451965808868408,1.0,1.0,0.02707275755964264,0.028075452284073855
5.471951007843018,1.0,1.0,0.026070062835211436,0.02707275755964264
5.492093324661255,1.0,1.0,0.02707275755964264,0.02707275755964264
5.511954307556152,1.0,1.0,0.028075452284073855,0.028075452284073855
5.531944036483765,1.0,1.0,0.02707275755964264,0.028075452284073855
5.552032709121704,1.0,1.0,0.028075452284073855,0.029078147008505063
5.571958780288696,1.0,1.0,0.02707275755964264,0.028075452284073855
5.591944694519043,1.0,1.0,0.028075452284073855,0.02707275755964264
5.611944198608398,1.0,1.0,0.028075452284073855,0.028075452284073855
5.631932973861694,1.0,1.0,0.026070062835211436,0.029078147008505063
5.651939630508423,1.0,1.0,0.02707275755964264,0.028075452284073855
5.67194390296936,1.0,1.0,0.028075452284073855,0.029078147008505063
5.691977024078369,1.0,1.0,0.028075452284073855,0.028075452284073855
5.711951732635498,1.0,1.0,0.02707275755964264,0.028075452284073855
5.731945753097534,1.0,0.9991462960273326,0.028075452284073855,0.028075452284073855
5.751964807510376,1.0,0.9922410589168674,0.028075452284073855,0.028075452284073855
5.77193808555603,1.0,0.9129509382675081,0.028075452284073855,0.028075452284073855
5.791959524154663,1.0,0.8165537838077771,0.02707275755964264,0.028075452284073855
5.811948537826538,1.0,0.7828631223450953,0.028075452284073855,0.026070062835211436
5.831934452056885,1.0,0.771908896961941,0.028075452284073855,0.025067368110780225
5.851955413818359,1.0,0.7664821179546989,0.02707275755964264,0.024064673386349017
5.8719940185546875,1.0,0.761088458950056,0.028075452284073855,0.024064673386349017
5.891941785812378,1.0,0.7664821179546989,0.028075452284073855,0.02306197866191781
5.911973714828491,1.0,0.7883911730983414,0.02707275755964264,0.024064673386349017
5.931943893432617,1.0,0.9066273739276354,0.028075452284073855,0.02306197866191781
5.951955795288086,1.0,0.9991462960273326,0.02707275755964264,0.024064673386349017
5.972029209136963,1.0,1.0,0.02707275755964264,0.026070062835211436
5.991968393325806,1.0,1.0,0.028075452284073855,0.026070062835211436
6.011928558349609,1.0,1.0,0.02707275755964264,0.02707275755964264
6.031940937042236,1.0,1.0,0.02707275755964264,0.02707275755964264
6.051935434341431,1.0,1.0,0.028075452284073855,0.02707275755964264
6.072099447250366,1.0,1.0,0.02707275755964264,0.02707275755964264
6.091953992843628,1.0,1.0,0.028075452284073855,0.028075452284073855
6.1119420528411865,1.0,1.0,0.028075452284073855,0.029078147008505063
6.131960153579712,1.0,1.0,0.028075452284073855,0.028075452284073855
6.152067422866821,1.0,1.0,0.028075452284073855,0.028075452284073855
6.172090530395508,1.0,1.0,0.02707275755964264,0.028075452284073855
6.19214391708374,1.0,1.0,0.028075452284073855,0.028075452284073855
6.212049722671509,1.0,1.0,0.028075452284073855,0.02707275755964264
6.231982707977295,1.0,1.0,0.02707275755964264,0.028075452284073855
6.252080917358398,1.0,1.0,0.028075452284073855,0.029078147008505063
6.272014379501343,1.0,1.0,0.028075452284073855,0.028075452284073855
6.291952133178711,1.0,1.0,0.02707275755964264,0.029078147008505063
6.311952590942383,1.0,1.0,0.028075452284073855,0.028075452284073855
6.331929445266724,1.0,1.0,0.02707275755964264,0.028075452284073855
6.3519446849823,1.0,1.0,0.02707275755964264,0.028075452284073855
6.371960878372192,1.0,1.0,0.028075452284073855,0.029078147008505063
6.392062425613403,1.0,1.0,0.028075452284073855,0.028075452284073855
6.411937475204468,1.0,1.0,0.02707275755964264,0.029078147008505063
6.43197774887085,1.0,1.0,0.02707275755964264,0.028075452284073855
6.451949119567871,0.9922142839877819,1.0,0.028075452284073855,0.028075452284073855
6.472062349319458,0.9583923913892406,1.0,0.02707275755964264,0.028075452284073855
6.492026090621948,0.919291735121682,1.0,0.028075452284073855,0.028075452284073855
6.51196026802063,0.8695232927553227,1.0,0.02707275755964264,0.028075452284073855
6.531931400299072,0.7995289322521857,1.0,0.026070062835211436,0.028075452284073855
6.5519678592681885,0.7610675349194808,1.0,0.026070062835211436,0.029078147008505063
6.572106599807739,0.654953414558819,1.0,0.024064673386349017,0.028075452284073855
6.592076778411865,0.5998671939466833,1.0,0.022059283937486598,0.028075452284073855
6.612060546875,0.582311092449862,1.0,0.02105658921305539,0.028075452284073855
6.6320624351501465,0.5779820981463222,1.0,0.019051199764192974,0.028075452284073855
6.65219259262085,0.5736767263288606,1.0,0.019051199764192974,0.029078147008505063
6.672039031982422,0.5651361115918184,1.0,0.018048505039761763,0.028075452284073855
6.691945552825928,0.5609004584372703,1.0,0.018048505039761763,0.028075452284073855
6.7119529247283936,0.5566876992320267,1.0,0.018048505039761763,0.028075452284073855
6.732044696807861,0.5566876992320267,1.0,0.01704581031533055,0.029078147008505063
6.752013683319092,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.771930456161499,0.5524975885239671,1.0,0.01704581031533055,0.02707275755964264
6.791944742202759,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.811958312988281,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.831948280334473,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.851972341537476,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.8719401359558105,0.5524975885239671,1.0,0.016043115590899343,0.02707275755964264
6.89194917678833,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.911940574645996,0.5524975885239671,1.0,0.016043115590899343,0.028075452284073855
6.931949615478516,0.5524975885239671,1.0,0.01704581031533055,0.02707275755964264
6.9519641399383545,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.971946954727173,0.5524975885239671,1.0,0.01704581031533055,0.028075452284073855
6.992063283920288,0.5441846754751624,1.0,0.01704581031533055,0.029078147008505063
7.0119922161102295,0.5278231490677701,1.0,0.01704581031533055,0.028075452284073855
7.032037973403931,0.5118046784748552,1.0,0.016043115590899343,0.029078147008505063
7.0520288944244385,0.4883970316995468,1.0,0.01704581031533055,0.02707275755964264
7.072040319442749,0.44731363448751,1.0,0.016043115590899343,0.028075452284073855
7.091936111450195,0.4084507042253522,1.0,0.015040420866468134,0.028075452284073855
7.1120359897613525,0.4084507042253522,1.0,0.014037726142036928,0.028075452284073855
7.131922483444214,0.4084507042253522,1.0,0.013035031417605718,0.02707275755964264
7.152038335800171,0.4084507042253522,1.0,0.013035031417605718,0.029078147008505063
7.171917676925659,0.4084507042253522,1.0,0.013035031417605718,0.028075452284073855
7.191973924636841,0.4084507042253522,1.0,0.014037726142036928,0.028075452284073855
7.21195912361145,0.4084507042253522,1.0,0.013035031417605718,0.028075452284073855
7.231956481933594,0.4084507042253522,1.0,0.013035031417605718,0.028075452284073855
7.252008676528931,0.4084507042253522,1.0,0.013035031417605718,0.028075452284073855
